My Sites/My Suppliers' site,Customer code,Customer name,Supplier code,Supplier name,Customer supplier reference,Site code,Site name,Site country,Customer site reference,Trading relationship type,Business type,Site functions,Primary site activity,Direct supplier code,Direct supplier name,Audit code,Audit company name,Audit company type,Audit date,Audit submission date,Audit published date,Workflow status,Audit nature,Is SMETA audit?,Which code was this based on?,Audit schedule type,Audit scope,Auditor uploads,Is most recent audit?,Is Sedex virtual assessment?,Audit finding code,Finding title code,Finding created date,New or carried over,Finding type,Finding criticality,Custom criticality,Finding category,Finding sub-category,Finding title,Finding description,Finding status,Number of days at this status,Is finding open?,Recommended completion date,Is finding overdue?,Days overdue,Corrective action date,Corrective action status,Parent finding code,Superseded by audit code,Audit superseded date,Verification method,Verified date,Parent audit code,Verified by audit code
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420607175,TC Group,,ZS420607455,CEHA BURO MOBILYALARI A S,Turkey,,Direct,Goods Provider,,Manufacture of furniture, , ,ZAA600001153,Intertek Turkey,Null,28/12/2022,18/01/2023,26/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety",TRUE,TRUE,FALSE,486d8682-664c-4aa4-8caa-deb4599277dc,ZAI2200305,29/12/2022,New,Observation,,,Other issue areas,Human rights,"No / inadequate system to identify relevant stakeholders and assess, prioritise or minimise the negative human rights impact of the site",,Created,83,FALSE,,Not overdue,,,,,,,,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420607175,TC Group,,ZS420607455,CEHA BURO MOBILYALARI A S,Turkey,,Direct,Goods Provider,,Manufacture of furniture, , ,ZAA600001153,Intertek Turkey,Null,28/12/2022,18/01/2023,26/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety",TRUE,TRUE,FALSE,3357281d-0c73-4601-85e7-e1aa5c960c8f,ZAI2050323,29/12/2022,New,Good example,,,5. Wages,Benefits & Insurance,"Company provides a range of additional benefits, including: free medical care on-site, holiday and other bonuses, free library, food subsidy, free transport ",Employee & management interviews,Created,83,FALSE,,Not overdue,,,,,,,,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420607175,TC Group,,ZS420607455,CEHA BURO MOBILYALARI A S,Turkey,,Direct,Goods Provider,,Manufacture of furniture, , ,ZAA600001153,Intertek Turkey,Null,28/12/2022,18/01/2023,26/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety",TRUE,TRUE,FALSE,a7caf6af-5087-4d91-b818-f30c86077ce8,ZAI2031302,29/12/2022,New,Non-compliance,Major,,"3. Health, safety & hygiene",Machinery,"No / inadequate certificates for inspections of machinery, or machines not registered as required by law ",,Created,83,TRUE,28/01/2023,Overdue,-46,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420607175,TC Group,,ZS420607455,CEHA BURO MOBILYALARI A S,Turkey,,Direct,Goods Provider,,Manufacture of furniture, , ,ZAA600001153,Intertek Turkey,Null,28/12/2022,18/01/2023,26/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety",TRUE,TRUE,FALSE,ab1a116b-a712-456f-a2dc-34abae7e6fc2,ZAI2060501,29/12/2022,New,Non-compliance,Major,,6. Working Hours,Rest breaks and rest days,"Workers do not take off 1 day in 7, and this is contrary to law or collective bargaining agreement (CBA) - systemic",,Created,83,TRUE,27/02/2023,Overdue,-16,,,,,,Follow up,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420607175,TC Group,,ZS420607455,CEHA BURO MOBILYALARI A S,Turkey,,Direct,Goods Provider,,Manufacture of furniture, , ,ZAA600001153,Intertek Turkey,Null,28/12/2022,18/01/2023,26/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety",TRUE,TRUE,FALSE,ce8e4054-4ec7-432f-a0f6-beded8c8d4ee,ZAI2060303,29/12/2022,New,Non-compliance,Critical,,6. Working Hours,Excessive hours,Working hours exceed what is allowed by law or collective bargaining agreement - systemic,,Created,83,TRUE,27/02/2023,Overdue,-16,,,,,,Follow up,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420607175,TC Group,,ZS420607455,CEHA BURO MOBILYALARI A S,Turkey,,Direct,Goods Provider,,Manufacture of furniture, , ,ZAA600001153,Intertek Turkey,Null,28/12/2022,18/01/2023,26/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety",TRUE,TRUE,FALSE,e57c25de-dc99-44f3-8984-bdffe63046d0,ZAI2000315,29/12/2022,New,Non-compliance,Major,,0. Management Systems,Site's Management systems & Monitoring,"No / inadequate management systems in place (e.g. not appropriate for site context, not effective in ensuring compliance)",,Created,83,TRUE,27/02/2023,Overdue,-16,,,,,,Follow up,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420607175,TC Group,,ZS420607455,CEHA BURO MOBILYALARI A S,Turkey,,Direct,Goods Provider,,Manufacture of furniture, , ,ZAA600001153,Intertek Turkey,Null,28/12/2022,18/01/2023,26/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety",TRUE,TRUE,FALSE,eebe5002-69ca-41d3-baab-5e84f6a333e4,ZAI2050104,29/12/2022,New,Non-compliance,Critical,,5. Wages,Record keeping and documentation,Unable to verify wages due to missing/ incomplete/ inconsistent records,,Created,83,TRUE,27/02/2023,Overdue,-16,,,,,,Follow up,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420607175,TC Group,,ZS420607455,CEHA BURO MOBILYALARI A S,Turkey,,Direct,Goods Provider,,Manufacture of furniture, , ,ZAA600001153,Intertek Turkey,Null,28/12/2022,18/01/2023,26/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety",TRUE,TRUE,FALSE,f6d5498d-25b8-48a7-975b-5bb55306353b,ZAI2200305,29/12/2022,New,Observation,,,Other issue areas,Human rights,"No / inadequate system to identify relevant stakeholders and assess, prioritise or minimise the negative human rights impact of the site",,Created,83,FALSE,,Not overdue,,,,,,,,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420607175,TC Group,,ZS420607455,CEHA BURO MOBILYALARI A S,Turkey,,Direct,Goods Provider,,Manufacture of furniture, , ,ZAA600001153,Intertek Turkey,Null,28/12/2022,18/01/2023,26/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety",TRUE,TRUE,FALSE,ZAF600007403,ZAI2010607,28/12/2022,New,Non-compliance,Business Critical,,1. Employment is freely chosen,Forced Labour/ Slave Labour,"Workers are controlled through threats, penalties, coercion, physical force, or harsh or inhumane treatment",,Created,84,TRUE,18/01/2023,Overdue,-61,,,,,,Follow up,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420607175,TC Group,,ZS420607455,CEHA BURO MOBILYALARI A S,Turkey,,Direct,Goods Provider,,Manufacture of furniture, , ,ZAA600001153,Intertek Turkey,Null,28/12/2022,18/01/2023,26/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety",TRUE,TRUE,FALSE,ZAF600007404,ZAI2060501,29/12/2022,New,Non-compliance,Major,,6. Working Hours,Rest breaks and rest days,"Workers do not take off 1 day in 7, and this is contrary to law or collective bargaining agreement (CBA) - systemic",,Created,83,TRUE,19/03/2023,Overdue,-1,,,,,,Follow up,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420607175,TC Group,,ZS420607455,CEHA BURO MOBILYALARI A S,Turkey,,Direct,Goods Provider,,Manufacture of furniture, , ,ZAA600001153,Intertek Turkey,Null,28/12/2022,18/01/2023,26/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety",TRUE,TRUE,FALSE,ZAF600007405,ZAI2060401,29/12/2022,New,Non-compliance,Major,,6. Working Hours,Excessive hours,Total hours exceed 60 hours per week - ETI requirements are not met - systemic,,Created,83,TRUE,19/03/2023,Overdue,-1,,,,,,Follow up,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420607175,TC Group,,ZS420607455,CEHA BURO MOBILYALARI A S,Turkey,,Direct,Goods Provider,,Manufacture of furniture, , ,ZAA600001153,Intertek Turkey,Null,28/12/2022,18/01/2023,26/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety",TRUE,TRUE,FALSE,ZAF600007406,ZAI2060303,29/12/2022,New,Non-compliance,Critical,,6. Working Hours,Excessive hours,Working hours exceed what is allowed by law or collective bargaining agreement - systemic,,Created,83,TRUE,19/03/2023,Overdue,-1,,,,,,Follow up,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420607175,TC Group,,ZS420607455,CEHA BURO MOBILYALARI A S,Turkey,,Direct,Goods Provider,,Manufacture of furniture, , ,ZAA600001153,Intertek Turkey,Null,28/12/2022,18/01/2023,26/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety",TRUE,TRUE,FALSE,ZAF600007407,ZAI2000315,29/12/2022,New,Non-compliance,Major,,0. Management Systems,Site's Management systems & Monitoring,"No / inadequate management systems in place (e.g. not appropriate for site context, not effective in ensuring compliance)",,Created,83,TRUE,19/03/2023,Overdue,-1,,,,,,Follow up,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420607175,TC Group,,ZS420607455,CEHA BURO MOBILYALARI A S,Turkey,,Direct,Goods Provider,,Manufacture of furniture, , ,ZAA600001153,Intertek Turkey,Null,28/12/2022,18/01/2023,26/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety",TRUE,TRUE,FALSE,ZAF600007408,ZAI2050104,29/12/2022,New,Non-compliance,Critical,,5. Wages,Record keeping and documentation,Unable to verify wages due to missing/ incomplete/ inconsistent records,,Created,83,TRUE,19/03/2023,Overdue,-1,,,,,,Follow up,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420607175,TC Group,,ZS420607455,CEHA BURO MOBILYALARI A S,Turkey,,Direct,Goods Provider,,Manufacture of furniture, , ,ZAA600001153,Intertek Turkey,Null,28/12/2022,18/01/2023,26/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety",TRUE,TRUE,FALSE,ZAF600007409,ZAI2060102,29/12/2022,New,Non-compliance,Critical,,6. Working Hours,Hours - Record keeping and management systems,Unable to verify working hours due to missing/ incomplete/ inconsistent records,,Created,83,TRUE,19/03/2023,Overdue,-1,,,,,,Follow up,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420607175,TC Group,,ZS420607455,CEHA BURO MOBILYALARI A S,Turkey,,Direct,Goods Provider,,Manufacture of furniture, , ,ZAA600001153,Intertek Turkey,Null,28/12/2022,18/01/2023,26/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety",TRUE,TRUE,FALSE,ZAF600007410,ZAI2030703,29/12/2022,New,Non-compliance,Major,,"3. Health, safety & hygiene",Fire Safety - Fire exits,"Fire exits are inadequate by design/construction, location, etc.",,Created,83,TRUE,17/02/2023,Overdue,-31,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420607175,TC Group,,ZS420607455,CEHA BURO MOBILYALARI A S,Turkey,,Direct,Goods Provider,,Manufacture of furniture, , ,ZAA600001153,Intertek Turkey,Null,28/12/2022,18/01/2023,26/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety",TRUE,TRUE,FALSE,ZAF600007411,ZAI2030714,29/12/2022,New,Non-compliance,Major,,"3. Health, safety & hygiene",Fire Safety - Fire exits,Not all emergency exits are properly marked and lighted,,Created,83,TRUE,17/02/2023,Overdue,-31,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420607175,TC Group,,ZS420607455,CEHA BURO MOBILYALARI A S,Turkey,,Direct,Goods Provider,,Manufacture of furniture, , ,ZAA600001153,Intertek Turkey,Null,28/12/2022,18/01/2023,26/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety",TRUE,TRUE,FALSE,ZAF600007412,ZAI2031302,29/12/2022,New,Non-compliance,Major,,"3. Health, safety & hygiene",Machinery,"No / inadequate certificates for inspections of machinery, or machines not registered as required by law ",,Created,83,TRUE,17/02/2023,Overdue,-31,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420607175,TC Group,,ZS420607455,CEHA BURO MOBILYALARI A S,Turkey,,Direct,Goods Provider,,Manufacture of furniture, , ,ZAA600001153,Intertek Turkey,Null,28/12/2022,18/01/2023,26/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety",TRUE,TRUE,FALSE,ZAF600007413,ZAI2200305,29/12/2022,New,Observation,,,0. Management Systems,Human rights,"No / inadequate system to identify relevant stakeholders and assess, prioritise or minimise the negative human rights impact of the site",,Created,83,FALSE,,Not overdue,,,,,,,,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420607175,TC Group,,ZS420607455,CEHA BURO MOBILYALARI A S,Turkey,,Direct,Goods Provider,,Manufacture of furniture, , ,ZAA600001153,Intertek Turkey,Null,28/12/2022,18/01/2023,26/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety",TRUE,TRUE,FALSE,ZAF600007414,ZAI2200305,29/12/2022,New,Observation,,,0. Management Systems,Human rights,"No / inadequate system to identify relevant stakeholders and assess, prioritise or minimise the negative human rights impact of the site",,Created,83,FALSE,,Not overdue,,,,,,,,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420607175,TC Group,,ZS420607455,CEHA BURO MOBILYALARI A S,Turkey,,Direct,Goods Provider,,Manufacture of furniture, , ,ZAA600001153,Intertek Turkey,Null,28/12/2022,18/01/2023,26/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety",TRUE,TRUE,FALSE,ZAF600007415,ZAI2000409,29/12/2022,New,Observation,,,0. Management Systems,Site's Systems to Manage Supplier Compliance,The ethical Code (i.e. ETI Base Code for SMETA audits) is not communicated to the site's own suppliers,,Created,83,FALSE,,Not overdue,,,,,,,,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420607175,TC Group,,ZS420607455,CEHA BURO MOBILYALARI A S,Turkey,,Direct,Goods Provider,,Manufacture of furniture, , ,ZAA600001153,Intertek Turkey,Null,28/12/2022,18/01/2023,26/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety",TRUE,TRUE,FALSE,ZAF600007416,ZAI2050323,29/12/2022,New,Good example,,,5. Wages,Benefits & Insurance,"Company provides a range of additional benefits, including: free medical care on-site, holiday and other bonuses, free library, food subsidy, free transport ",Employee & management interviews,Created,83,FALSE,,Not overdue,,,,,,,,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420789278,Fujian Bang up Fluorine Plastic Product Co Ltd,,ZS420894094,Fujian Bang up Fluorine Plastic Product Co Ltd,China,,Indirect,Goods Provider,,Manufacture of plastics products,ZC1007421,Lettergold Water Treatment Solutions LLP,ZAA422064692,SGS_China,Affiliate audit company,13/12/2022,20/12/2022,21/12/2022,Published,Full Initial Audit,TRUE,ETI base code,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF422178727,ZAI2000301,20/12/2022,New,Non-compliance,Major,,0. Management Systems,Site's Management systems & Monitoring,"The site has not appointed a competent, senior member of management responsible for compliance with the audit Code requirements","1/Based on document review and management interview, it was noted that the factory did not designate senior managers to be responsible for the compliance of ETI basic code.",Created,92,TRUE,12/01/2023,Overdue,-67,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420789278,Fujian Bang up Fluorine Plastic Product Co Ltd,,ZS420894094,Fujian Bang up Fluorine Plastic Product Co Ltd,China,,Indirect,Goods Provider,,Manufacture of plastics products,ZC1007421,Lettergold Water Treatment Solutions LLP,ZAA422064692,SGS_China,Affiliate audit company,13/12/2022,20/12/2022,21/12/2022,Published,Full Initial Audit,TRUE,ETI base code,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF422178728,ZAI2030413,20/12/2022,New,Non-compliance,Major,,"3. Health, safety & hygiene",Health & Safety Training,No / inadequate training for first aiders,2/No first aider was provided to workers.,Created,92,TRUE,12/01/2023,Overdue,-67,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420789278,Fujian Bang up Fluorine Plastic Product Co Ltd,,ZS420894094,Fujian Bang up Fluorine Plastic Product Co Ltd,China,,Indirect,Goods Provider,,Manufacture of plastics products,ZC1007421,Lettergold Water Treatment Solutions LLP,ZAA422064692,SGS_China,Affiliate audit company,13/12/2022,20/12/2022,21/12/2022,Published,Full Initial Audit,TRUE,ETI base code,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF422178729,ZAI2030902,20/12/2022,New,Non-compliance,Critical,,"3. Health, safety & hygiene","Fire Safety - Licenses, Inspections & Training","Fire licence, inspection, or certificates not in place as required by law","3/During the audit, the factory could not provide the fire license of the buildings used for review",Pending auditor review,92,TRUE,12/01/2023,Overdue,-67,,Completed,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420789278,Fujian Bang up Fluorine Plastic Product Co Ltd,,ZS420894094,Fujian Bang up Fluorine Plastic Product Co Ltd,China,,Indirect,Goods Provider,,Manufacture of plastics products,ZC1007421,Lettergold Water Treatment Solutions LLP,ZAA422064692,SGS_China,Affiliate audit company,13/12/2022,20/12/2022,21/12/2022,Published,Full Initial Audit,TRUE,ETI base code,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF422178729,ZAI2030902,20/12/2022,New,Non-compliance,Critical,,"3. Health, safety & hygiene","Fire Safety - Licenses, Inspections & Training","Fire licence, inspection, or certificates not in place as required by law","3/During the audit, the factory could not provide the fire license of the buildings used for review",Pending auditor review,92,TRUE,12/01/2023,Overdue,-67,,Created,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420789278,Fujian Bang up Fluorine Plastic Product Co Ltd,,ZS420894094,Fujian Bang up Fluorine Plastic Product Co Ltd,China,,Indirect,Goods Provider,,Manufacture of plastics products,ZC1007421,Lettergold Water Treatment Solutions LLP,ZAA422064692,SGS_China,Affiliate audit company,13/12/2022,20/12/2022,21/12/2022,Published,Full Initial Audit,TRUE,ETI base code,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF422178730,ZAI2030703,20/12/2022,New,Non-compliance,Major,,"3. Health, safety & hygiene",Fire Safety - Fire exits,"Fire exits are inadequate by design/construction, location, etc.","4/Based on site observation, three emergency exits on the first floor of the production workshop were rolling shutter doors, and the factory did not install fixed devices for these rolling shutter doors.",Created,92,TRUE,12/01/2023,Overdue,-67,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420789278,Fujian Bang up Fluorine Plastic Product Co Ltd,,ZS420894094,Fujian Bang up Fluorine Plastic Product Co Ltd,China,,Indirect,Goods Provider,,Manufacture of plastics products,ZC1007421,Lettergold Water Treatment Solutions LLP,ZAA422064692,SGS_China,Affiliate audit company,13/12/2022,20/12/2022,21/12/2022,Published,Full Initial Audit,TRUE,ETI base code,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF422178731,ZAI2030714,20/12/2022,New,Non-compliance,Major,,"3. Health, safety & hygiene",Fire Safety - Fire exits,Not all emergency exits are properly marked and lighted,"5/Based on site observation, 10% of the emergency exit signs in the factory was not illuminated.",Created,92,TRUE,12/01/2023,Overdue,-67,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420789278,Fujian Bang up Fluorine Plastic Product Co Ltd,,ZS420894094,Fujian Bang up Fluorine Plastic Product Co Ltd,China,,Indirect,Goods Provider,,Manufacture of plastics products,ZC1007421,Lettergold Water Treatment Solutions LLP,ZAA422064692,SGS_China,Affiliate audit company,13/12/2022,20/12/2022,21/12/2022,Published,Full Initial Audit,TRUE,ETI base code,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF422178732,ZAI2030711,20/12/2022,New,Non-compliance,Minor,,"3. Health, safety & hygiene",Fire Safety - Fire exits,Inadequate/ poorly functioning emergency lighting,"6/Based on site observation, 20% of the evacuation indicator signs in the factory did not work or the installation height exceeds 1m.",Created,92,TRUE,11/02/2023,Overdue,-37,,,,,,Desktop,,,
my_suppliers_sites,ZC3252996,Kingfisher plc,ZC420789278,Fujian Bang up Fluorine Plastic Product Co Ltd,,ZS420894094,Fujian Bang up Fluorine Plastic Product Co Ltd,China,,Indirect,Goods Provider,,Manufacture of plastics products,ZC1007421,Lettergold Water Treatment Solutions LLP,ZAA422064692,SGS_China,Affiliate audit company,13/12/2022,20/12/2022,21/12/2022,Published,Full Initial Audit,TRUE,ETI base code,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF422178749,ZAI2031205,20/12/2022,New,Non-compliance,Critical,,"3. Health, safety & hygiene",Building/Site Maintenance,No or inadequate assessment / certificates / report / licence in place for structural safety of building including building stability certificate,"7/During the audit, the factory could not provide the building acceptance certificate or record of the buildings used for review. Remark: During the audit, the factory provided the house property certificates of two buildings, indicating that the completion date was 2007. The factory did not provide the supporting  documents of completion date of the remaining two buildings.",Pending auditor review,92,TRUE,12/01/2023,Overdue,-67,,Completed,,,,Desktop,,,
